index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
1520,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2019-11-07,Good Experience with product...worth buy.,4.0 out of 5 stars,Apple,Dr.Vaibhav,Satisfactory
1521,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2020-01-24,"Awesome .... I have using this phone from 2days and it’s quiet super feeling to work ,play game&capture photos with ultimate Clarity.",5.0 out of 5 stars,Apple,Mutturaj vp,Sexy phone ..I love it
1522,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2020-02-26,Connector is missing.unable to contact the concern person,3.0 out of 5 stars,Apple,Abhijeet the Great,Connector missing in box
1523,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2019-03-28,Very good,5.0 out of 5 stars,Apple,Siddhu,Very good
1524,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2020-03-07,Excellent mobile,5.0 out of 5 stars,Apple,Appari Mruthyamjaya Rao,Excellent mobile
1525,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2019-10-18,Very very nice and good,5.0 out of 5 stars,Apple,SUNKAVALLI RAMAKRISHNA,Good
1526,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2020-03-09,"The product, delivery everything on point.",5.0 out of 5 stars,Apple,Amazon Customer,Perfect.
1527,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2019-10-15,A disgrace. Camera has become awful and the pictures clicked don’t look real. Looks like a filter is by default on.,2.0 out of 5 stars,Apple,Amazon Customer,Bad Camera
1528,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2019-10-27,Nice product from apple,5.0 out of 5 stars,Apple,Amazon Customer,Nice phone
1529,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=152, India ,2019-11-04,Good mobile. Worthy purchase. Apple iOS is far better and simple than android. Battery life on this iPhone XR is better than other iPhones. Go for it.,5.0 out of 5 stars,Apple,Sarbjeet Kaur,Good phone for normal use.
1530,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-10-05,"Best iPhone with Best Battery Backup, Excellent service from amazon.",5.0 out of 5 stars,Apple,Asrarahmed,Great Deal.
1531,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-10-07,"If you don’t have an iPhone, you don’t have an iPhone.. :)",5.0 out of 5 stars,Apple,Suvajit,Nice!!
1532,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2020-03-07,Reasonably Apple. Gets the job done.,5.0 out of 5 stars,Apple,Aichem,Gets the job done. A bit heavy in the hand.
1533,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2020-02-06,worth it till now using,5.0 out of 5 stars,Apple,Mau,👍
1534,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2020-01-02,Worth buying xr phone.,5.0 out of 5 stars,Apple,Amazon Customer,XR one can go blindly
1535,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-10-02,not worth money,5.0 out of 5 stars,Apple,Rahul Shah,not worth money
1536,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2020-01-24,Excellent performance,5.0 out of 5 stars,Apple,Hari,Excellent performance and much value for money
1537,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-11-19,Battery is very good .display and face are best. Performance is little bit more improve maybe after update,5.0 out of 5 stars,Apple,rajiv,Best phone for roughly daily use....
1538,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-11-09,The screen quality is amazing although it's LCD. The face id is easy to fast then expected.,5.0 out of 5 stars,Apple,Aarsh k.,Amazing
1539,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-09-05,Excellent,5.0 out of 5 stars,Apple,Bharath N,Apple Phones
1540,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2020-01-02,Excellent apple product in real good deal 128 gb in 48k. Thanks to amazon for nice prompt delivery,5.0 out of 5 stars,Apple,Nachiketa Chatterjee,Excellent apple product in real good deal
1541,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-11-14,It literally takes 4-5 hours to charge from 20 to 100%.,3.0 out of 5 stars,Apple,Paras ,Takes a lot of time to charge
1542,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-16,Heating problem face.,1.0 out of 5 stars,Apple,Rajesh K.,Heating so much
1543,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2020-03-03,The product is not so good some time hanged and some time not working properly the product performance is so badly till now,2.0 out of 5 stars,Apple,Sonu Singh,Bad product
1544,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2020-03-02,Highlights the battery in almost full day,5.0 out of 5 stars,Apple,Deepu R Soman,Highly recommended
1545,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-09-30,Awesome phone superb,5.0 out of 5 stars,Apple,MAHESH GARG,Must buy
1546,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-09-11,Awesome product with an efficient battery life. LCD display is pretty cool when compared to retina it doesn’t have much differences,5.0 out of 5 stars,Apple,Sai Prasanth ,Worth it
1547,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-26,Nice,5.0 out of 5 stars,Apple,Trisha s.,Nice
1548,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-08,All damaged phone sets are re circulated n dumped on us,1.0 out of 5 stars,Apple,sadhanandham,Not a good buy
1549,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-20,Earpods was written there but i am provided with wired earphone??? ☹️☹️☹️,5.0 out of 5 stars,Apple,Pradip budhathoki,Earpods
1550,Apple iPhone XR (64GB) - Black,One person found this helpful,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2020-01-01,Battery life is very very low. Need charging frequently.,1.0 out of 5 stars,Apple,Jitender Pal,High cost as compare to android phones.
1551,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-11-03,But i think. Voice mic has some issue. Other people always report me for low voice in coversation,4.0 out of 5 stars,Apple,saikat ghosh,Good deal but always discount has some imperfection.
1552,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2020-03-08,Awesome battery,5.0 out of 5 stars,Apple,Amazon Customer,True by its name
1553,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-10-12,First tym m very disappointed from I phone ...,2.0 out of 5 stars,Apple,priya joshi,Disappointed
1554,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-07-07,Bought in discount offer overall good mobile,5.0 out of 5 stars,Apple,Hemant KurrKure,Nice deal
1555,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-08-11,As usual the best phone from apple IPhone XR. I have been using iPhone since 7 years and hope this time apple bring some awesome product.,5.0 out of 5 stars,Apple,Amazon Customer,Best IPhone XR
1556,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-11-04,product received with no damage. What else you want ? ;),5.0 out of 5 stars,Apple,Shaleen,As good as any iPhone.
1557,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-06-01,"Weight is high, ergonomics to hold the phone is not good",4.0 out of 5 stars,Apple,Ravindra,Average ergonomics
1558,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-10-15,I’m a apple 🍎 lover so i will give 5* for all there innovations,5.0 out of 5 stars,Apple,Ashok kumar,I love it 🥰
1559,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-08-16,Great deal on prime day,5.0 out of 5 stars,Apple,satish babu,awesomme
1560,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-07-22,"I write this review after one n half month, overall performance of this iphone xr is great,",5.0 out of 5 stars,Apple,Chandramohan,Awesome product
1561,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-10-28,Good product.,4.0 out of 5 stars,Apple,LHT100,Good product
1562,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-03,The best iPhone battery life in a while easily last a day and half with games and multitasking and stuff,5.0 out of 5 stars,Apple,Darren Goes,Superb
1563,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-21,Best experience with IPhone . No doubt you will love it awesome camera better than android phone cameras,5.0 out of 5 stars,Apple,sreekanth,Best in class
1564,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-06-18,Amazing phone & great battery life. The best amongst all the iPhones.,5.0 out of 5 stars,Apple,Ayush P,Better than iPhone X! Bigger and much better battery life.
1565,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-12,Longing to purchase one.after purchasing I feel that Only good thing in iPhone XR is camera . I feel android has better features.,4.0 out of 5 stars,Apple,Amazon Customer,It was ok
1566,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-24,Bought this when there was amazon sale was going on for 36k +4K (which i didn’t pay bcz of 10% instant discount on my credit card,5.0 out of 5 stars,Apple,Aditya prasad,Apples phones are always impressive
1567,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2020-01-23,Dead on arrival worst experience first time by amazon,1.0 out of 5 stars,Apple,VINAY KUMAR,Dead phone on arrival
1568,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2020-03-06,Super value for money product. Great picture and sound.,5.0 out of 5 stars,Apple,SIDDHARTH KUSHWAHA,Loved the product
1569,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-07-08,Awesome mobile... one of the best iPhone I have ever used.,5.0 out of 5 stars,Apple,Brijesh Thandar,Awesome XR
1570,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-12-22,Obviously Its value for money.,4.0 out of 5 stars,Apple,Raja Rama Mohan Thavalam,Value for Maney
1571,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2020-01-01,Awesome phone .. camera was superb no worda for that realy happy and its my first iphone .. really happy,5.0 out of 5 stars,Apple,Prince joseph,Awesome
1572,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-10-07,iPhone XR is the best phone as per me under 40000 price point. Thanks to amazon for delivering the product within one day.,5.0 out of 5 stars,Apple,Abhishek Shukla,iPhone XR is the best phone as per me under 40000 price point.
1573,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2020-01-08,"Device started becoming warm of late, reason not being known.not getting same battery life now as compared to used before 3 months when this was bought.",4.0 out of 5 stars,Apple,Soma Dey,not absolute happy
1574,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-08-26,Phone built quality is Awesome. Headphone and battery charging jack are the same so that create a mesh.,5.0 out of 5 stars,Apple,Pankaj Kumar Singh,Phone for lifetime.
1575,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-08-10,Amazing phone but overpriced as always with any of the apple products.,5.0 out of 5 stars,Apple,Amazon Customer,Amazing but overpriced!
1576,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-11-04,Phone is functioning simply superb,5.0 out of 5 stars,Apple,mahesh,Very good phone
1577,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2020-02-08,Best deal,5.0 out of 5 stars,Apple,Shuchi Fasatey,Happy
1578,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-10-01,although apple is famous for his low battery life but this XR is breaking the history with full day battery backup and best affordable iphone must buy it,5.0 out of 5 stars,Apple,jatin shrivastav,best battery life in iphones
1579,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-10-19,Nice product,5.0 out of 5 stars,Apple,Amazon Customer,Nice product
