Mission,Unit,Unit Count,Date,Mission Value,SORTS Value,Degree of Separation
Mission 2,Unit 34,35,2023-02-15,2,0,2
Mission 2,Unit 34,35,2023-03-15,1,0,1
Mission 2,Unit 34,35,2023-04-15,0,2,2
Mission 2,Unit 34,35,2023-05-15,2,0,2
Mission 2,Unit 34,35,2023-06-15,0,2,2
Mission 2,Unit 34,35,2023-07-15,1,0,1
Mission 2,Unit 34,35,2023-08-15,2,1,1
Mission 2,Unit 34,35,2023-09-15,1,0,1
Mission 2,Unit 34,35,2023-10-15,0,2,2
Mission 2,Unit 34,35,2023-11-15,2,1,1
Mission 2,Unit 34,35,2023-12-15,1,1,0
Mission 2,Unit 34,35,2024-01-15,2,2,0
Mission 2,Unit 34,35,2024-02-15,1,1,0
Mission 2,Unit 35,35,2022-03-15,1,0,1
Mission 2,Unit 35,35,2022-04-15,1,0,1
Mission 2,Unit 35,35,2022-05-15,2,0,2
Mission 2,Unit 35,35,2022-06-15,0,1,1
Mission 2,Unit 35,35,2022-07-15,0,2,2
Mission 2,Unit 35,35,2022-08-15,2,0,2
Mission 2,Unit 35,35,2022-09-15,1,0,1
Mission 2,Unit 35,35,2022-10-15,0,2,2
Mission 2,Unit 35,35,2022-11-15,2,1,1
Mission 2,Unit 35,35,2022-12-15,2,1,1
Mission 2,Unit 35,35,2023-01-15,2,1,1
Mission 2,Unit 35,35,2023-02-15,2,0,2
Mission 2,Unit 35,35,2023-03-15,1,0,1
Mission 2,Unit 35,35,2023-04-15,0,2,2
Mission 2,Unit 35,35,2023-05-15,2,1,1
Mission 2,Unit 35,35,2023-06-15,1,0,1
Mission 2,Unit 35,35,2023-07-15,1,0,1
Mission 2,Unit 35,35,2023-08-15,0,1,1
Mission 2,Unit 35,35,2023-09-15,2,2,0
Mission 2,Unit 35,35,2023-10-15,0,2,2
Mission 2,Unit 35,35,2023-11-15,2,0,2
Mission 2,Unit 35,35,2023-12-15,1,0,1
Mission 2,Unit 35,35,2024-01-15,2,0,2
Mission 2,Unit 35,35,2024-02-15,2,2,0
