Field Comm,Delta,Reporting Unit,Location,Capability,Component,Squadron Type,Mission,Task Number,Task Title,Task Full Name,MET Display Title,,MET Analytics Series,MET Analytics Code,MET Analytics Name,MET Analytics Sort,MET Measure Full Name,Measure,Criteria Met,REMARK
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.6.10,Execute C2 of the Space Surveillance Network (SSN),SFTA 3.5.2.6.10 - Execute C2 of the Space Surveillance Network (SSN),Execute C2 of the Space Surveillance Network (SSN),,E,E013,Threat Environment and Threat Matrix for CAF units,6,E013 - Of Threat Environments (1 - 5) under which this task can be accomplished,Of Threat Environments (1 - 5) under which this task can be accomplished,Y,Standards related to Of Threat Environments (1 - 5) under which this task can be accomplished are met or exceeded. This specifically pertains to the measure: 'Of Threat Environments (1 - 5) under which this task can be accomplished'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.6.5,Exercise USSPACECOM SSA Sharing Program,SFTA 3.5.2.6.5 - Exercise USSPACECOM SSA Sharing Program,Exercise USSPACECOM SSA Sharing Program,,E,E013,Threat Environment and Threat Matrix for CAF units,6,E013 - Of Threat Environments (1 - 5) under which this task can be accomplished,Of Threat Environments (1 - 5) under which this task can be accomplished,Y,Standards related to Of Threat Environments (1 - 5) under which this task can be accomplished are met or exceeded. This specifically pertains to the measure: 'Of Threat Environments (1 - 5) under which this task can be accomplished'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.3.5,"Provide Space Intelligence, Surveillance, and Reconnaissance (ISR) Support in CDO environments","SFTA 3.5.3.5 - Provide Space Intelligence, Surveillance, and Reconnaissance (ISR) Support in CDO environments","Provide Space Intelligence, Surveillance, and Reconnaissance (ISR) Support in CDO environments",,E,E013,Threat Environment and Threat Matrix for CAF units,6,E013 - Of Threat Environments (1 - 5) under which this task can be accomplished,Of Threat Environments (1 - 5) under which this task can be accomplished,Y,Standards related to Of Threat Environments (1 - 5) under which this task can be accomplished are met or exceeded. This specifically pertains to the measure: 'Of Threat Environments (1 - 5) under which this task can be accomplished'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,U,U002,UTC status (DCAPES UTC Assessments),7,U002 - Of SDA Combat Squadron Ops Crew Unit Type Codes (UTCs),Of SDA Combat Squadron Ops Crew Unit Type Codes (UTCs),Y,Standards related to Of SDA Combat Squadron Ops Crew Unit Type Codes (UTCs) are met or exceeded. This specifically pertains to the measure: 'Of SDA Combat Squadron Ops Crew Unit Type Codes (UTCs)'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.2.1,Perform Protection and Defense of Space Capabilities and Assets,SFTA 3.5.2.2.1 - Perform Protection and Defense of Space Capabilities and Assets,Perform Protection and Defense of Space Capabilities and Assets,,F,F001,Installation,10,F001 - Are the industrial control systems (ICS) for the critical facility infrastructure systems (electrical and mechanical) secure against cyber-attack IAW AF cybersecurity policy,Are the industrial control systems (ICS) for the critical facility infrastructure systems (electrical and mechanical) secure against cyber-attack IAW AF cybersecurity policy,Y,F001 - Standards related to Are the industrial control systems (ICS) for the critical facility infrastructure systems (electrical and mechanical) secure against cyber-attack IAW AF cybersecurity policy are met or exceeded. This specifically pertains to the measure: 'Are the industrial control systems (ICS) for the critical facility infrastructure systems (electrical and mechanical) secure against cyber-attack IAW AF cybersecurity policy'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.2.1,Perform Protection and Defense of Space Capabilities and Assets,SFTA 3.5.2.2.1 - Perform Protection and Defense of Space Capabilities and Assets,Perform Protection and Defense of Space Capabilities and Assets,,W,W004,Cyber,11,"W004 - Cyber Attack (Wpn Sys) - Weapon System capable of protecting and defending against near-peer Cyber Attacks. For example, does weapon system have adequate encryption and firewalls?","Cyber Attack (Wpn Sys) - Weapon System capable of protecting and defending against near-peer Cyber Attacks. For example, does weapon system have adequate encryption and firewalls?",Y,"Standards related to Cyber Attack (Wpn Sys) - Weapon System capable of protecting and defending against near-peer Cyber Attacks. For example, does weapon system have adequate encryption and firewalls? are met or exceeded. This specifically pertains to the measure: 'Cyber Attack (Wpn Sys) - Weapon System capable of protecting and defending against near-peer Cyber Attacks. For example, does weapon system have adequate encryption and firewalls?'."
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.6.5,Exercise USSPACECOM SSA Sharing Program,SFTA 3.5.2.6.5 - Exercise USSPACECOM SSA Sharing Program,Exercise USSPACECOM SSA Sharing Program,,X,X064,Other functional based standards,13,X064 - Accurate request for information (RFI) status maintained,Accurate request for information (RFI) status maintained,Y,Standards related to Accurate request for information (RFI) status maintained are met or exceeded. This specifically pertains to the measure: 'Accurate request for information (RFI) status maintained'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.6.7,Provide Critical Facility Infrastructure for Space Domain Awareness,SFTA 3.5.2.6.7 - Provide Critical Facility Infrastructure for Space Domain Awareness,Provide Critical Facility Infrastructure for Space Domain Awareness,,X,X072,Other functional based standards,13,X072 - Are all redundant and/or back-up critical facility infrastructure systems operational,Are all redundant and/or back-up critical facility infrastructure systems operational,Y,X072 - Standards related to Are all redundant and/or back-up critical facility infrastructure systems operational are met or exceeded. This specifically pertains to the measure: 'Are all redundant and/or back-up critical facility infrastructure systems operational'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Reserve,Force Generation,Core,SFTA 3.5.2.6.3,Conduct Space Domain Awareness (SDA) Sensor Collection Operations and Operational Preparation of the Environment (OPE),SFTA 3.5.2.6.3 - Conduct Space Domain Awareness (SDA) Sensor Collection Operations and Operational Preparation of the Environment (OPE),Conduct Space Domain Awareness (SDA) Sensor Collection Operations and Operational Preparation of the Environment (OPE),,X,X073,Other functional based standards,13,"X073 - Are federated exploitation, production, and dissemination responsibilities coordinated and established","Are federated exploitation, production, and dissemination responsibilities coordinated and established",Y,"Standards related to Are federated exploitation, production, and dissemination responsibilities coordinated and established are met or exceeded. This specifically pertains to the measure: 'Are federated exploitation, production, and dissemination responsibilities coordinated and established'."
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Guard,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,X,X108,Other functional based standards,13,X108 - Conduct Weapons and power Program,Conduct Weapons and power Program,Y,Standards related to Conduct Weapons and power Program are met or exceeded. This specifically pertains to the measure: 'Conduct Weapons and power Program'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,X,X112,Other functional based standards,13,X112 - Continuity of Operations (COOP) Plan in place and ready to execute for contingency operations,Continuity of Operations (COOP) Plan in place and ready to execute for contingency operations,Y,Standards related to Continuity of Operations (COOP) Plan in place and ready to execute for contingency operations are met or exceeded. This specifically pertains to the measure: 'Continuity of Operations (COOP) Plan in place and ready to execute for contingency operations'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,X,X121,Other functional based standards,13,X121 - Cross-domain solution for high-low and low-high in place to support data fusion and security control measures,Cross-domain solution for high-low and low-high in place to support data fusion and security control measures,Y,X121 - Standards related to Cross-domain solution for high-low and low-high in place to support data fusion and security control measures are met or exceeded. This specifically pertains to the measure: 'Cross-domain solution for high-low and low-high in place to support data fusion and security control measures'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,X,X139,Other functional based standards,13,X139 - Does your logistics chain ensure adequate and timely spares delivery and availability,Does your logistics chain ensure adequate and timely spares delivery and availability,Y,Standards related to Does your logistics chain ensure adequate and timely spares delivery and availability are met or exceeded. This specifically pertains to the measure: 'Does your logistics chain ensure adequate and timely spares delivery and availability'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Guard,Force Generation,Core,SFTA 3.5.3.5,"Provide Space Intelligence, Surveillance, and Reconnaissance (ISR) Support in CDO environments","SFTA 3.5.3.5 - Provide Space Intelligence, Surveillance, and Reconnaissance (ISR) Support in CDO environments","Provide Space Intelligence, Surveillance, and Reconnaissance (ISR) Support in CDO environments",,X,X214,Other functional based standards,13,X214 - M02 – Manage Request(#) for Information (RFI),M02 – Manage Request(#) for Information (RFI),Y,X214 - Standards related to M02 – Manage Request(#) for Information (RFI) are met or exceeded. This specifically pertains to the measure: 'M02 – Manage Request(#) for Information (RFI)'.
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.2.6.10,Execute C2 of the Space Surveillance Network (SSN),SFTA 3.5.2.6.10 - Execute C2 of the Space Surveillance Network (SSN),Execute C2 of the Space Surveillance Network (SSN),,X,X280,Other functional based standards,13,"X280 - Of Ancillary systems available in the last 30 days (NIPR, SIPR, JWICS, etc.)","Of Ancillary systems available in the last 30 days (NIPR, SIPR, JWICS, etc.)",Y,"Standards related to Of Ancillary systems available in the last 30 days (NIPR, SIPR, JWICS, etc.) are met or exceeded. This specifically pertains to the measure: 'Of Ancillary systems available in the last 30 days (NIPR, SIPR, JWICS, etc.)'."
SPOC,Delta 2,0018 SPACE DEFENSE SQ 0000,Vandenberg Space Force Base,5SBDA,Active,Force Generation,Core,SFTA 3.5.1.2.1,Perform Support to Space Operations,SFTA 3.5.1.2.1 - Perform Support to Space Operations,Perform Support to Space Operations,,X,X285,Other functional based standards,13,X285 - Of data calibration and system availability over past 30 days. (Hyperion),Of data calibration and system availability over past 30 days. (Hyperion),Y,Standards related to Of data calibration and system availability over past 30 days. (Hyperion) are met or exceeded. This specifically pertains to the measure: 'Of data calibration and system availability over past 30 days. (Hyperion)'.
